source_file,source_townland,source_townland_upper,geojson_townland,match_type,match_score,record_count,approval_status
unified_census.csv,CARRIGATHEME,CARRIGATHEME,CARRIGATHEME,EXACT,100,165,APPROVED
unified_census.csv,WHITEFIELD,WHITEFIELD,WHITEFIELD,EXACT,100,165,APPROVED
unified_census.csv,MULLANS NORTH,MULLANS NORTH,MULLANS NORTH,EXACT,100,165,APPROVED
unified_census.csv,TOBERLOWNAGH,TOBERLOWNAGH,TOBERLOWNAGH,EXACT,100,165,APPROVED
unified_census.csv,GLENPHILIPEEN,GLENPHILIPEEN,GLENPHILIPEEN,EXACT,100,165,APPROVED
unified_census.csv,CARNEW,CARNEW,CARNEW,EXACT,100,165,APPROVED
unified_census.csv,MULLANNASKEAGH,MULLANNASKEAGH,MULLANNASKEAGH,EXACT,100,165,APPROVED
unified_census.csv,LISCOLMAN,LISCOLMAN,LISCOLMAN,EXACT,100,165,APPROVED
unified_census.csv,ROSNASTRAW,ROSNASTRAW,ROSNASTRAW,EXACT,100,165,APPROVED
unified_census.csv,RATHCOYLE LOWER,RATHCOYLE LOWER,RATHCOYLE LOWER,EXACT,100,165,APPROVED
unified_census.csv,CRONELEA,CRONELEA,CRONELEA,EXACT,100,165,APPROVED
unified_census.csv,MOYNE,MOYNE,MOYNE,EXACT,100,165,APPROVED
unified_census.csv,KNOCKEEN,KNOCKEEN,KNOCKEEN,EXACT,100,165,APPROVED
unified_census.csv,RATHCOT,RATHCOT,RATHCOT,EXACT,100,165,APPROVED
unified_census.csv,DRUMMIN,DRUMMIN,DRUMMIN,EXACT,100,165,APPROVED
unified_census.csv,BALLYNAVORTHA,BALLYNAVORTHA,BALLYNAVORTHA,EXACT,100,165,APPROVED
unified_census.csv,MOUNTPLEASANT,MOUNTPLEASANT,MOUNTPLEASANT,EXACT,100,165,APPROVED
unified_census.csv,BALLYNULTAGH,BALLYNULTAGH,BALLYNULTAGH,EXACT,100,165,APPROVED
unified_census.csv,BALLYBEG,BALLYBEG,BALLYBEG,EXACT,100,165,APPROVED
unified_census.csv,TOMACORK,TOMACORK,TOMACORK,EXACT,100,165,APPROVED
unified_census.csv,GREENHALL,GREENHALL,GREENHALL,EXACT,100,165,APPROVED
unified_census.csv,RATHMEAGUE,RATHMEAGUE,RATHMEAGUE,EXACT,100,165,APPROVED
unified_census.csv,MUSKEAGH,MUSKEAGH,MUSKEAGH,EXACT,100,165,APPROVED
unified_census.csv,SLIEVEMAAN,SLIEVEMAAN,SLIEVEMAAN,EXACT,100,165,APPROVED
unified_census.csv,TINAHELY,TINAHELY,TINAHELY,EXACT,100,165,APPROVED
unified_census.csv,SESKIN,SESKIN,SESKIN,EXACT,100,165,APPROVED
unified_census.csv,KILLINURE,KILLINURE,KILLINURE,EXACT,100,165,APPROVED
unified_census.csv,MUNGACULLIN,MUNGACULLIN,MUNGACULLIN,EXACT,100,165,APPROVED
unified_census.csv,KNOCKLOE,KNOCKLOE,KNOCKLOE,EXACT,100,165,APPROVED
unified_census.csv,RODDENAGH,RODDENAGH,RODDENAGH,EXACT,100,165,APPROVED
unified_census.csv,BALLYKNOCKER EAST,BALLYKNOCKER EAST,BALLYKNOCKER EAST,EXACT,100,165,APPROVED
unified_census.csv,RATHSHANMORE EAST,RATHSHANMORE EAST,RATHSHANMORE EAST,EXACT,100,165,APPROVED
unified_census.csv,SLIEVENAMOUGH PLAIN,SLIEVENAMOUGH PLAIN,SLIEVENAMOUGH PLAIN,EXACT,100,165,APPROVED
unified_census.csv,KILCAVAN LOWER,KILCAVAN LOWER,KILCAVAN LOWER,EXACT,100,165,APPROVED
unified_census.csv,CROSS,CROSS,CROSS,EXACT,100,165,APPROVED
unified_census.csv,SLIEVENAMOUGH,SLIEVENAMOUGH,SLIEVENAMOUGH,EXACT,100,165,APPROVED
unified_census.csv,RAHEENGLASS,RAHEENGLASS,RAHEENGLASS,EXACT,100,165,APPROVED
unified_census.csv,KILBALLYOWEN,KILBALLYOWEN,KILBALLYOWEN,EXACT,100,165,APPROVED
unified_census.csv,MONEY LOWER,MONEY LOWER,MONEY LOWER,EXACT,100,165,APPROVED
unified_census.csv,BALLINGUILE,BALLINGUILE,BALLINGUILE,EXACT,100,165,APPROVED
unified_census.csv,TOMNASKELA,TOMNASKELA,TOMNASKELA,EXACT,100,165,APPROVED
unified_census.csv,MULLANS SOUTH,MULLANS SOUTH,MULLANS SOUTH,EXACT,100,165,APPROVED
unified_census.csv,CURRAGHLAWN,CURRAGHLAWN,CURRAGHLAWN,EXACT,100,165,APPROVED
unified_census.csv,SLIEVEROE,SLIEVEROE,SLIEVEROE,EXACT,100,165,APPROVED
unified_census.csv,TULLOWCLAY,TULLOWCLAY,TULLOWCLAY,EXACT,100,165,APPROVED
unified_census.csv,RATH EAST,RATH EAST,RATH EAST,EXACT,100,165,APPROVED
unified_census.csv,WHITEROCK,WHITEROCK,WHITEROCK,EXACT,100,165,APPROVED
unified_census.csv,BALLARD,BALLARD,BALLARD,EXACT,100,165,APPROVED
unified_census.csv,TOMCOYLE,TOMCOYLE,TOMCOYLE,EXACT,100,165,APPROVED
unified_census.csv,KILQUIGGIN,KILQUIGGIN,KILQUIGGIN,EXACT,100,165,APPROVED
unified_census.csv,KILLAVENY,KILLAVENY,KILLAVENY,EXACT,100,165,APPROVED
unified_census.csv,ARDOYNE,ARDOYNE,ARDOYNE,EXACT,100,165,APPROVED
unified_census.csv,TOBERPATRICK,TOBERPATRICK,TOBERPATRICK,EXACT,100,165,APPROVED
unified_census.csv,PREBAN,PREBAN,PREBAN,EXACT,100,165,APPROVED
unified_census.csv,GORTEEN,GORTEEN,GORTEEN,EXACT,100,165,APPROVED
unified_census.csv,BALLYKNOCKER WEST,BALLYKNOCKER WEST,BALLYKNOCKER WEST,EXACT,100,165,APPROVED
unified_census.csv,TOMNAFINNOGE,TOMNAFINNOGE,TOMNAFINNOGE,EXACT,100,165,APPROVED
unified_census.csv,COOLAFANCY,COOLAFANCY,COOLAFANCY,EXACT,100,165,APPROVED
unified_census.csv,KNOCKNAGREE,KNOCKNAGREE,KNOCKNAGREE,EXACT,100,165,APPROVED
unified_census.csv,MILL LAND,MILL LAND,MILL LAND,EXACT,100,165,APPROVED
unified_census.csv,RATHSHANMORE SOUTH,RATHSHANMORE SOUTH,RATHSHANMORE SOUTH,EXACT,100,165,APPROVED
unified_census.csv,SLIEVEMWEEL,SLIEVEMWEEL,SLIEVEMWEEL,EXACT,100,165,APPROVED
unified_census.csv,COOLAFUNSHOGE,COOLAFUNSHOGE,COOLAFUNSHOGE,EXACT,100,165,APPROVED
unified_census.csv,LUMCLOON,LUMCLOON,LUMCLOON,EXACT,100,165,APPROVED
unified_census.csv,RATHBANE,RATHBANE,RATHBANE,EXACT,100,165,APPROVED
unified_census.csv,RAHEENAKIT,RAHEENAKIT,RAHEENAKIT,EXACT,100,165,APPROVED
unified_census.csv,CARRICK,CARRICK,CARRICK,EXACT,100,165,APPROVED
unified_census.csv,BALLYKNOCKER,BALLYKNOCKER,BALLYKNOCKER,EXACT,100,165,APPROVED
unified_census.csv,BALLYRAHEEN,BALLYRAHEEN,BALLYRAHEEN,EXACT,100,165,APPROVED
unified_census.csv,COOLALUG,COOLALUG,COOLALUG,EXACT,100,165,APPROVED
unified_census.csv,KILLABEG,KILLABEG,KILLABEG,EXACT,100,165,APPROVED
unified_census.csv,PARKMORE,PARKMORE,PARKMORE,EXACT,100,165,APPROVED
unified_census.csv,KILPIPE,KILPIPE,KILPIPE,EXACT,100,165,APPROVED
unified_census.csv,CRONYHORN UPPER,CRONYHORN UPPER,CRONYHORN UPPER,EXACT,100,165,APPROVED
unified_census.csv,COOLATTIN,COOLATTIN,COOLATTIN,EXACT,100,165,APPROVED
unified_census.csv,BALLAGH,BALLAGH,BALLAGH,EXACT,100,165,APPROVED
unified_census.csv,BALLYMARROGE,BALLYMARROGE,BALLYMARROGE,EXACT,100,165,APPROVED
unified_census.csv,BALLINACOR,BALLINACOR,BALLINACOR,EXACT,100,165,APPROVED
unified_census.csv,KNOCKATOMCOYLE,KNOCKATOMCOYLE,KNOCKATOMCOYLE,EXACT,100,165,APPROVED
unified_census.csv,MONEY UPPER,MONEY UPPER,MONEY UPPER,EXACT,100,165,APPROVED
unified_census.csv,FARNEES,FARNEES,FARNEES,EXACT,100,165,APPROVED
unified_census.csv,STOOPS,STOOPS,STOOPS,EXACT,100,165,APPROVED
unified_census.csv,TOORBOY,TOORBOY,TOORBOY,EXACT,100,165,APPROVED
unified_census.csv,COOLROE,COOLROE,COOLROE,EXACT,100,165,APPROVED
unified_census.csv,BALLYCONNELL,BALLYCONNELL,BALLYCONNELL,EXACT,100,165,APPROVED
unified_census.csv,CHURCHLAND,CHURCHLAND,CHURCHLAND,EXACT,100,165,APPROVED
unified_census.csv,HILLBROOK LOWER,HILLBROOK LOWER,HILLBROOK LOWER,EXACT,100,165,APPROVED
unified_census.csv,UMRYGAR,UMRYGAR,UMRYGAR,EXACT,100,165,APPROVED
unified_census.csv,GOWLE,GOWLE,GOWLE,EXACT,100,165,APPROVED
unified_census.csv,CRONE,CRONE,CRONE,EXACT,100,165,APPROVED
unified_census.csv,COOLROSS,COOLROSS,COOLROSS,EXACT,100,165,APPROVED
unified_census.csv,COOLATTIN PARK,COOLATTIN PARK,COOLATTIN PARK,EXACT,100,165,APPROVED
unified_census.csv,ROSBANE,ROSBANE,ROSBANE,EXACT,100,165,APPROVED
unified_census.csv,GARRYHOE,GARRYHOE,GARRYHOE,EXACT,100,165,APPROVED
unified_census.csv,BALLYCUMBER SOUTH,BALLYCUMBER SOUTH,BALLYCUMBER SOUTH,EXACT,100,165,APPROVED
unified_census.csv,BARNACASHEL,BARNACASHEL,BARNACASHEL,EXACT,100,165,APPROVED
unified_census.csv,BRIDGELAND,BRIDGELAND,BRIDGELAND,EXACT,100,165,APPROVED
unified_census.csv,GLENNASHOUK,GLENNASHOUK,GLENNASHOUK,EXACT,100,165,APPROVED
unified_census.csv,MINMORE,MINMORE,MINMORE,EXACT,100,165,APPROVED
unified_census.csv,BALLYCUMBER NORTH,BALLYCUMBER NORTH,BALLYCUMBER NORTH,EXACT,100,165,APPROVED
unified_census.csv,COOLBOY,COOLBOY,COOLBOY,EXACT,100,165,APPROVED
unified_census.csv,LARAGH,LARAGH,LARAGH,EXACT,100,165,APPROVED
unified_census.csv,SLIEVEBOY LOWER,SLIEVEBOY LOWER,SLIEVEBOY LOWER,EXACT,100,165,APPROVED
unified_census.csv,QUIGGINROE,QUIGGINROE,QUIGGINROE,EXACT,100,165,APPROVED
unified_census.csv,KNOCKNABOLEY,KNOCKNABOLEY,KNOCKNABOLEY,EXACT,100,165,APPROVED
unified_census.csv,COOLBAWN or COOLBALLINTAGGART,COOLBAWN OR COOLBALLINTAGGART,COOLBAWN or COOLBALLINTAGGART,EXACT,100,165,APPROVED
unified_census.csv,HILLBROOK UPPER,HILLBROOK UPPER,HILLBROOK UPPER,EXACT,100,165,APPROVED
unified_census.csv,RAHEENTEIGE,RAHEENTEIGE,RAHEENTEIGE,EXACT,100,165,APPROVED
unified_census.csv,BALLYKELLY,BALLYKELLY,BALLYKELLY,EXACT,100,165,APPROVED
unified_census.csv,AGHOWLE LOWER,AGHOWLE LOWER,AGHOWLE LOWER,EXACT,100,165,APPROVED
unified_census.csv,KILCAVAN UPPER,KILCAVAN UPPER,KILCAVAN UPPER,EXACT,100,165,APPROVED
unified_census.csv,NEWRY,NEWRY,NEWRY,EXACT,100,165,APPROVED
unified_census.csv,MANGANS,MANGANS,MANGANS,EXACT,100,165,APPROVED
unified_census.csv,BOLEYBAWN,BOLEYBAWN,BOLEYBAWN,EXACT,100,165,APPROVED
unified_census.csv,BARNAMUINGA,BARNAMUINGA,BARNAMUINGA,EXACT,100,165,APPROVED
unified_census.csv,CRONYHORN LOWER,CRONYHORN LOWER,CRONYHORN LOWER,EXACT,100,165,APPROVED
unified_census.csv,CARRIGROE,CARRIGROE,CARRIGROE,EXACT,100,165,APPROVED
unified_census.csv,MOYLISHA,MOYLISHA,MOYLISHA,EXACT,100,165,APPROVED
unified_census.csv,BALLINGATE UPPER,BALLINGATE UPPER,BALLINGATE UPPER,EXACT,100,165,APPROVED
unified_census.csv,STRANAKELLY,STRANAKELLY,STRANAKELLY,EXACT,100,165,APPROVED
unified_census.csv,BOLEY,BOLEY,BOLEY,EXACT,100,165,APPROVED
unified_census.csv,COOLKENNA,COOLKENNA,COOLKENNA,EXACT,100,165,APPROVED
unified_census.csv,RATH,RATH,RATH,EXACT,100,165,APPROVED
unified_census.csv,PARKMORE (Page),PARKMORE (PAGE),PARKMORE (Page),EXACT,100,165,APPROVED
unified_census.csv,BALLINGATE LOWER,BALLINGATE LOWER,BALLINGATE LOWER,EXACT,100,165,APPROVED
unified_census.csv,ASKAKEAGH,ASKAKEAGH,ASKAKEAGH,EXACT,100,165,APPROVED
unified_census.csv,KYLE,KYLE,KYLE,EXACT,100,165,APPROVED
unified_census.csv,LYBAGH,LYBAGH,LYBAGH,EXACT,100,165,APPROVED
unified_census.csv,PAULBEG,PAULBEG,PAULBEG,EXACT,100,165,APPROVED
unified_census.csv,CURRAVANISH,CURRAVANISH,CURRAVANISH,EXACT,100,165,APPROVED
unified_census.csv,LUGDUFF,LUGDUFF,LUGDUFF,EXACT,100,165,APPROVED
unified_census.csv,BALISLAND,BALISLAND,BALISLAND,EXACT,100,165,APPROVED
unified_census.csv,RAHEENGRANEY,RAHEENGRANEY,RAHEENGRANEY,EXACT,100,165,APPROVED
unified_census.csv,BALLYNAMANOGE,BALLYNAMANOGE,BALLYNAMANOGE,EXACT,100,165,APPROVED
unified_census.csv,BALLYSHONOG,BALLYSHONOG,BALLYSHONOG,EXACT,100,165,APPROVED
unified_census.csv,RATHCOYLE UPPER,RATHCOYLE UPPER,RATHCOYLE UPPER,EXACT,100,165,APPROVED
unified_census.csv,SLIEVEBOY UPPER,SLIEVEBOY UPPER,SLIEVEBOY UPPER,EXACT,100,165,APPROVED
unified_census.csv,RATHSHANMORE WEST,RATHSHANMORE WEST,RATHSHANMORE WEST,EXACT,100,165,APPROVED
unified_census.csv,KENNYSTOWN,KENNYSTOWN,KENNYSTOWN,EXACT,100,165,APPROVED
unified_census.csv,TOMBREEN,TOMBREEN,TOMBREEN,EXACT,100,165,APPROVED
unified_census.csv,CORNDOG,CORNDOG,CORNDOG,EXACT,100,165,APPROVED
unified_census.csv,BALLINGUILEHILL,BALLINGUILEHILL,BALLINGUILEHILL,EXACT,100,165,APPROVED
unified_census.csv,AGHOWLE UPPER,AGHOWLE UPPER,AGHOWLE UPPER,EXACT,100,165,APPROVED
aggregated_records.csv,cronelea,CRONELEA,cronelea,EXACT,100,15077,APPROVED
aggregated_records.csv,Rasnastraw,RASNASTRAW,ROSNASTRAW,FUZZY,90,15077,PENDING
aggregated_records.csv,kilpoole,KILPOOLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Aghold,AGHOLD,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballynultagh,BALLYNULTAGH,ballynultagh,EXACT,100,15077,APPROVED
aggregated_records.csv,Askakeagh,ASKAKEAGH,Askakeagh,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballyrolan,BALLYROLAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,carrigatheme,CARRIGATHEME,carrigatheme,EXACT,100,15077,APPROVED
aggregated_records.csv,knocknagree,KNOCKNAGREE,knocknagree,EXACT,100,15077,APPROVED
aggregated_records.csv,farness,FARNESS,FARNEES,FUZZY,86,15077,PENDING
aggregated_records.csv,Aghowle Lower,AGHOWLE LOWER,Aghowle Lower,EXACT,100,15077,APPROVED
aggregated_records.csv,Kilpipe at Coolbawn,KILPIPE AT COOLBAWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,glenashouk,GLENASHOUK,GLENNASHOUK,FUZZY,95,15077,PENDING
aggregated_records.csv,ruskeen,RUSKEEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballyvole,BALLYVOLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Monaphullen,MONAPHULLEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballykelly,BALLYKELLY,Ballykelly,EXACT,100,15077,APPROVED
aggregated_records.csv,stratnakelly,STRATNAKELLY,STRANAKELLY,FUZZY,96,15077,PENDING
aggregated_records.csv,ballinavortha,BALLINAVORTHA,BALLYNAVORTHA,FUZZY,92,15077,PENDING
aggregated_records.csv,bullingate,BULLINGATE,BALLINGATE,FUZZY,90,15077,PENDING
aggregated_records.csv,ardoyne,ARDOYNE,ardoyne,EXACT,100,15077,APPROVED
aggregated_records.csv,Coolboy,COOLBOY,Coolboy,EXACT,100,15077,APPROVED
aggregated_records.csv,kileaven,KILEAVEN,KILLAVENY,FUZZY,82,15077,PENDING
aggregated_records.csv,knockadoomeagle,KNOCKADOOMEAGLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,L. Munney,L. MUNNEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,drumin at park,DRUMIN AT PARK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolnafinogue,COOLNAFINOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Balycumber,BALYCUMBER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Collattin,COLLATTIN,COOLATTIN,FUZZY,89,15077,PENDING
aggregated_records.csv,ballyknocker east,BALLYKNOCKER EAST,ballyknocker east,EXACT,100,15077,APPROVED
aggregated_records.csv,killacloran,KILLACLORAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,harney and cornavenish,HARNEY AND CORNAVENISH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballyknockers and deerepark,BALLYKNOCKERS AND DEEREPARK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballytuskin,BALLYTUSKIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,rosbawn,ROSBAWN,ROSBANE,FUZZY,86,15077,PENDING
aggregated_records.csv,kilpipe and coolbawn,KILPIPE AND COOLBAWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kyle,KYLE,Kyle,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballycumber South,BALLYCUMBER SOUTH,Ballycumber South,EXACT,100,15077,APPROVED
aggregated_records.csv,slievenamough,SLIEVENAMOUGH,slievenamough,EXACT,100,15077,APPROVED
aggregated_records.csv,park coolruss,PARK COOLRUSS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Dunbun,DUNBUN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tinahealy,TINAHEALY,TINAHELY,FUZZY,94,15077,PENDING
aggregated_records.csv,"Mullans, South","MULLANS, SOUTH",MULLANS SOUTH,FUZZY,96,15077,PENDING
aggregated_records.csv,tomnafinogue,TOMNAFINOGUE,TOMNAFINNOGE,FUZZY,92,15077,PENDING
aggregated_records.csv,Newallard [?],NEWALLARD [?],,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,cronythorn,CRONYTHORN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,farnees at crossbridge,FARNEES AT CROSSBRIDGE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,laragh,LARAGH,laragh,EXACT,100,15077,APPROVED
aggregated_records.csv,Kilaney,KILANEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,lumcloon,LUMCLOON,lumcloon,EXACT,100,15077,APPROVED
aggregated_records.csv,Tinhely,TINHELY,TINAHELY,FUZZY,93,15077,PENDING
aggregated_records.csv,Killabeg,KILLABEG,Killabeg,EXACT,100,15077,APPROVED
aggregated_records.csv,Raheengraney,RAHEENGRANEY,Raheengraney,EXACT,100,15077,APPROVED
aggregated_records.csv,boleybawn,BOLEYBAWN,boleybawn,EXACT,100,15077,APPROVED
aggregated_records.csv,ballicionague,BALLICIONAGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Hillbrook Lower,HILLBROOK LOWER,Hillbrook Lower,EXACT,100,15077,APPROVED
aggregated_records.csv,Rathineagh,RATHINEAGH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,sleaghroe,SLEAGHROE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Hillbrook and Up Coolboy,HILLBROOK AND UP COOLBOY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Umrigar,UMRIGAR,UMRYGAR,FUZZY,86,15077,PENDING
aggregated_records.csv,Mullans,MULLANS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tinihaley & Coolbawn,TINIHALEY & COOLBAWN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Park at Drummin,PARK AT DRUMMIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,killibegs,KILLIBEGS,KILLABEG,FUZZY,82,15077,PENDING
aggregated_records.csv,Corballis,CORBALLIS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kicaven,KICAVEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,slievemaan,SLIEVEMAAN,slievemaan,EXACT,100,15077,APPROVED
aggregated_records.csv,mullans,MULLANS,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tubberconagh,TUBBERCONAGH,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,glenphillipeen,GLENPHILLIPEEN,GLENPHILIPEEN,FUZZY,96,15077,PENDING
aggregated_records.csv,park and drummin,PARK AND DRUMMIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,roddenagh,RODDENAGH,roddenagh,EXACT,100,15077,APPROVED
aggregated_records.csv,Coollattin,COOLLATTIN,COOLATTIN,FUZZY,95,15077,PENDING
aggregated_records.csv,Tinihaley Cottager,TINIHALEY COTTAGER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Rasheenmore,RASHEENMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolafunshoge,COOLAFUNSHOGE,coolafunshoge,EXACT,100,15077,APPROVED
aggregated_records.csv,bahana,BAHANA,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,poullingate,POULLINGATE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballicionogue,BALLICIONOGUE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,muchlagh,MUCHLAGH,MUCKLAGH,FUZZY,88,15077,PENDING
aggregated_records.csv,seamore,SEAMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,rathbane,RATHBANE,rathbane,EXACT,100,15077,APPROVED
aggregated_records.csv,Cronyhorn,CRONYHORN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Blackditch and Newcastle,BLACKDITCH AND NEWCASTLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Urrigan,URRIGAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Tankersley,TANKERSLEY,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolbawn or Coolballintaggart,COOLBAWN OR COOLBALLINTAGGART,Coolbawn or Coolballintaggart,EXACT,100,15077,APPROVED
aggregated_records.csv,Blackditch and Ballyadock,BLACKDITCH AND BALLYADOCK,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,tighlin,TIGHLIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Coolafunshoge,COOLAFUNSHOGE,Coolafunshoge,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballisland at Yewtree,BALLISLAND AT YEWTREE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,lybagh,LYBAGH,lybagh,EXACT,100,15077,APPROVED
aggregated_records.csv,Killybeg,KILLYBEG,KILLABEG,FUZZY,88,15077,PENDING
aggregated_records.csv,tomcoyle and preban,TOMCOYLE AND PREBAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Moteybower,MOTEYBOWER,MOTABOWER,FUZZY,84,15077,PENDING
aggregated_records.csv,Kilcasen,KILCASEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Laragh,LARAGH,Laragh,EXACT,100,15077,APPROVED
aggregated_records.csv,Killidrumin,KILLIDRUMIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,hillbrooke,HILLBROOKE,HILLBROOK UPPER,FUZZY,80,15077,PENDING
aggregated_records.csv,Ballinguile,BALLINGUILE,Ballinguile,EXACT,100,15077,APPROVED
aggregated_records.csv,rathcot,RATHCOT,rathcot,EXACT,100,15077,APPROVED
aggregated_records.csv,Murrigarr,MURRIGARR,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballagh,BALLAGH,ballagh,EXACT,100,15077,APPROVED
aggregated_records.csv,Ballinacor,BALLINACOR,Ballinacor,EXACT,100,15077,APPROVED
aggregated_records.csv,Lascolernan,LASCOLERNAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballycumber north,BALLYCUMBER NORTH,ballycumber north,EXACT,100,15077,APPROVED
aggregated_records.csv,tansey close,TANSEY CLOSE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Ballynavortha,BALLYNAVORTHA,Ballynavortha,EXACT,100,15077,APPROVED
aggregated_records.csv,Merrymeeting and Knockrobhan,MERRYMEETING AND KNOCKROBHAN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Liscoleman,LISCOLEMAN,LISCOLMAN,FUZZY,95,15077,PENDING
aggregated_records.csv,rasheenmore,RASHEENMORE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,ballinguile hill,BALLINGUILE HILL,BALLINGUILEHILL,FUZZY,97,15077,PENDING
aggregated_records.csv,slieveboy upper lower,SLIEVEBOY UPPER LOWER,SLIEVEBOY UPPER,FUZZY,83,15077,PENDING
aggregated_records.csv,Tighlin,TIGHLIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,moyne and sleaghroe,MOYNE AND SLEAGHROE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Minmore,MINMORE,Minmore,EXACT,100,15077,APPROVED
aggregated_records.csv,Carrickgatter,CARRICKGATTER,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,monagrullen,MONAGRULLEN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Kilpipe,KILPIPE,Kilpipe,EXACT,100,15077,APPROVED
aggregated_records.csv,danburr,DANBURR,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,coolross and tomcoyle,COOLROSS AND TOMCOYLE,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,Killybegg,KILLYBEGG,KILLABEG,FUZZY,82,15077,PENDING
aggregated_records.csv,Sesquin,SESQUIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,killaveny,KILLAVENY,killaveny,EXACT,100,15077,APPROVED
aggregated_records.csv,Park and Drumlin,PARK AND DRUMLIN,,NO_MATCH,0,15077,NEEDS_REVIEW
aggregated_records.csv,mullans south,MULLANS SOUTH,mullans south,EXACT,100,15077,APPROVED
